               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.012359,             0.01589,          9.6322e-05,             0.98592,             0.98149,             0.99347,             0.87611,            0.014214,           0.0052283,          0.00016304,           0.0020327,           0.0020327,           0.0020327
                 158,            0.012317,             0.01616,          0.00011428,             0.98595,             0.98149,             0.99348,             0.87594,            0.014213,           0.0052303,          0.00016068,           0.0019881,           0.0019881,           0.0019881
                 159,            0.012251,            0.015572,          8.8126e-05,             0.98603,             0.98157,             0.99348,             0.87636,            0.014215,           0.0052317,          0.00015853,           0.0019443,           0.0019443,           0.0019443
                 160,             0.01231,             0.01692,          0.00013254,             0.98603,             0.98156,             0.99346,             0.87674,            0.014216,            0.005233,          0.00015584,           0.0019014,           0.0019014,           0.0019014
                 161,            0.012317,            0.016882,          0.00013235,             0.98597,             0.98149,             0.99347,             0.87684,            0.014217,           0.0052342,          0.00015361,           0.0018594,           0.0018594,           0.0018594
                 162,            0.012437,            0.016898,          9.7751e-05,               0.986,             0.98149,             0.99347,             0.87689,            0.014218,           0.0052353,          0.00015053,           0.0018183,           0.0018183,           0.0018183
                 163,            0.012419,            0.016409,          0.00016509,             0.98599,             0.98147,             0.99348,             0.87734,            0.014219,            0.005237,          0.00014811,           0.0017781,           0.0017781,           0.0017781
                 164,            0.012308,            0.016657,          0.00011211,              0.9859,             0.98149,             0.99346,             0.87743,            0.014219,           0.0052385,          0.00014463,           0.0017389,           0.0017389,           0.0017389
                 165,            0.012481,            0.016001,          9.7113e-05,             0.98587,             0.98147,             0.99348,             0.87763,            0.014219,           0.0052399,          0.00014215,           0.0017005,           0.0017005,           0.0017005
                 166,            0.012219,            0.017115,          0.00011147,              0.9859,             0.98149,             0.99348,             0.87816,            0.014221,           0.0052417,          0.00014007,           0.0016631,           0.0016631,           0.0016631
                 167,            0.012287,            0.016558,          0.00012305,             0.98592,             0.98149,             0.99349,             0.87843,            0.014222,           0.0052431,          0.00013803,           0.0016267,           0.0016267,           0.0016267
                 168,            0.012418,            0.016823,          0.00013618,             0.98595,             0.98147,              0.9935,             0.87836,            0.014222,           0.0052444,          0.00013567,           0.0015912,           0.0015912,           0.0015912
                 169,            0.012187,            0.016651,           0.0001054,             0.98604,             0.98147,              0.9935,             0.87859,            0.014222,           0.0052456,          0.00013429,           0.0015566,           0.0015566,           0.0015566
                 170,            0.012261,            0.016507,           0.0001381,             0.98258,             0.98497,             0.99348,             0.87883,            0.014224,           0.0052466,          0.00013303,           0.0015231,           0.0015231,           0.0015231
                 171,            0.012188,            0.016106,          8.9142e-05,              0.9888,             0.97913,             0.99349,             0.87908,            0.014225,           0.0052481,          0.00013214,           0.0014905,           0.0014905,           0.0014905
                 172,            0.012195,            0.016268,          0.00012197,              0.9888,              0.9792,             0.99348,             0.87931,            0.014226,           0.0052499,          0.00013159,           0.0014589,           0.0014589,           0.0014589
                 173,            0.011968,            0.016601,          0.00011823,             0.98873,             0.97904,             0.99347,             0.87916,            0.014228,           0.0052518,          0.00013106,           0.0014283,           0.0014283,           0.0014283
                 174,             0.01209,            0.016246,          0.00011373,              0.9888,             0.97908,             0.99349,             0.87915,             0.01423,           0.0052528,          0.00013078,           0.0013987,           0.0013987,           0.0013987
                 175,            0.012239,            0.016603,          9.9125e-05,             0.98501,             0.98326,             0.99349,             0.87929,            0.014234,           0.0052544,          0.00013063,           0.0013701,           0.0013701,           0.0013701
                 176,             0.01206,            0.017341,          8.6585e-05,             0.98501,             0.98324,              0.9935,             0.87914,            0.014237,           0.0052558,          0.00013025,           0.0013425,           0.0013425,           0.0013425
                 177,            0.011779,            0.015895,          0.00012178,             0.98348,             0.98474,             0.99351,             0.87925,            0.014242,           0.0052577,          0.00012881,            0.001316,            0.001316,            0.001316
                 178,            0.011924,            0.015506,          9.7487e-05,             0.98533,             0.98319,             0.99351,             0.87938,            0.014245,           0.0052591,          0.00012816,           0.0012905,           0.0012905,           0.0012905
                 179,            0.011795,            0.017091,          0.00012054,              0.9876,             0.98111,             0.99352,              0.8794,            0.014246,           0.0052608,           0.0001277,            0.001266,            0.001266,            0.001266
                 180,            0.011835,             0.01614,          0.00013931,             0.98757,             0.98114,             0.99352,             0.88004,             0.01425,           0.0052621,          0.00012713,           0.0012426,           0.0012426,           0.0012426
                 181,            0.011802,            0.016327,           0.0001185,             0.98755,             0.98114,             0.99352,             0.88005,             0.01425,           0.0052635,          0.00012639,           0.0012202,           0.0012202,           0.0012202
                 182,            0.011874,              0.0161,          0.00011827,             0.98756,             0.98114,             0.99351,             0.88066,            0.014252,           0.0052651,          0.00012588,           0.0011989,           0.0011989,           0.0011989
                 183,            0.011921,            0.015964,          9.2523e-05,             0.98913,             0.97947,             0.99351,             0.88098,            0.014253,           0.0052668,          0.00012438,           0.0011787,           0.0011787,           0.0011787
                 184,            0.011977,            0.016365,          9.4261e-05,             0.98912,             0.97951,             0.99351,             0.88063,            0.014254,            0.005269,           0.0001238,           0.0011595,           0.0011595,           0.0011595
                 185,            0.011739,             0.01635,           8.308e-05,             0.98719,             0.98149,             0.99352,             0.88122,            0.014256,            0.005271,          0.00012344,           0.0011414,           0.0011414,           0.0011414
                 186,            0.011766,            0.015602,          7.3718e-05,             0.98726,             0.98147,             0.99351,             0.88104,            0.014256,           0.0052733,          0.00012341,           0.0011243,           0.0011243,           0.0011243
                 187,            0.011728,            0.016361,          0.00011656,             0.98722,             0.98148,              0.9935,             0.88132,            0.014259,           0.0052751,          0.00012349,           0.0011084,           0.0011084,           0.0011084
                 188,            0.011591,            0.015761,          8.6552e-05,             0.98503,             0.98432,             0.99351,             0.88126,            0.014261,           0.0052776,          0.00012365,           0.0010935,           0.0010935,           0.0010935
                 189,            0.011766,             0.01564,          7.4913e-05,             0.98497,             0.98435,              0.9935,             0.88122,            0.014264,           0.0052796,          0.00012385,           0.0010797,           0.0010797,           0.0010797
                 190,            0.011718,            0.015496,          0.00011101,             0.98498,             0.98432,             0.99349,             0.88129,            0.014266,           0.0052819,          0.00012411,            0.001067,            0.001067,            0.001067
                 191,            0.011436,            0.015923,          9.1556e-05,             0.98508,              0.9843,              0.9935,             0.88195,            0.014269,           0.0052846,          0.00012398,           0.0010554,           0.0010554,           0.0010554
                 192,             0.01165,            0.016441,          8.8208e-05,             0.98513,              0.9843,              0.9935,             0.88163,            0.014271,            0.005287,          0.00012314,           0.0010449,           0.0010449,           0.0010449
                 193,            0.011719,            0.016269,          7.1349e-05,             0.98512,              0.9843,              0.9935,             0.88176,            0.014274,            0.005289,          0.00012272,           0.0010355,           0.0010355,           0.0010355
                 194,            0.011546,            0.015768,          9.6831e-05,             0.98518,             0.98427,             0.99349,             0.88099,            0.014275,           0.0052912,           0.0001225,           0.0010272,           0.0010272,           0.0010272
                 195,            0.011656,            0.015719,          0.00011131,             0.98518,              0.9843,             0.99349,             0.88126,            0.014277,           0.0052931,          0.00012221,             0.00102,             0.00102,             0.00102
                 196,            0.011442,            0.015814,          9.5892e-05,             0.98882,             0.98121,             0.99347,             0.88093,            0.014278,           0.0052954,          0.00012218,           0.0010139,           0.0010139,           0.0010139
                 197,            0.011506,            0.015246,          6.0438e-05,             0.98882,             0.98121,             0.99346,             0.88142,            0.014281,           0.0052977,            0.000122,           0.0010089,           0.0010089,           0.0010089
                 198,            0.011534,            0.016085,          9.2038e-05,             0.98875,             0.98112,             0.99347,             0.88161,            0.014283,           0.0053003,          0.00012202,            0.001005,            0.001005,            0.001005
                 199,            0.011451,            0.015958,          7.2333e-05,             0.98875,             0.98112,             0.99346,             0.88196,            0.014285,            0.005303,          0.00012218,           0.0010022,           0.0010022,           0.0010022
